job_id,act_calibration,act_equalization,act_equalization_alpha,beta,bias_corr,checkpoint_name,compile_eval,compile_ptq,config,convert_layernorm_to_rmsnorm,dataset,dtype,eval,export_prefix,export_target,few_shot_eval,few_shot_limit,few_shot_override_batch_size,few_shot_tasks,few_shot_zeroshot,functional_sdpa_quant,fuse_sequences,gamma,gpfq,gptq,gpxq_act_order,gpxq_block_name,gpxq_create_weight_orig,gpxq_max_accumulator_bit_width,gpxq_max_accumulator_tile_size,gpxq_use_quant_activations,gradient_accumulation_steps,gradient_checkpointing,help,input_bit_width,input_group_size,input_param_method,input_quant_format,input_quant_granularity,input_quant_type,input_scale_precision,input_scale_type,kv_quant_granularity,kv_quant_type,learned_round,learned_round_fast_update,learned_round_iters,learned_round_lr,learned_round_scale,learned_round_scale_lr,learned_round_scale_momentum,learning_rate,ln_affine_merge,load_awq,load_checkpoint,log_on_each_node,logging_steps,lr_scheduler_type,max_steps,model,no_quantize,nsamples,nsamples_rot_calibration,optimize_rotations,per_device_train_batch_size,quant_sdpa,quantize_input_zero_point,quantize_last_layer,quantize_weight_zero_point,replace_mha,replace_rmsnorm,rotation,rotation_layers_to_expand,rotation_mode,rotation_orphan_sink,rotation_sdpa_regions,save_safetensors,scale_rounding_func_type,scaling_min_val,seed,seqlen,stiefel_optimizer,svd_quant,svd_quant_iters,svd_quant_rank,temperature,use_distillation_loss,weight_bit_width,weight_decay,weight_equalization,weight_group_dim,weight_group_size,weight_param_method,weight_quant_format,weight_quant_granularity,weight_quant_type,weight_scale_precision,elapsed_time,status,retry_number,brevitas_version,torch_version,float_ppl,quant_ppl,"piqa_acc_stderr,none","arc_challenge_acc_norm_stderr,none","arc_challenge_acc,none","arc_easy_acc_stderr,none","piqa_acc_norm_stderr,none","arc_easy_acc_norm,none","winogrande_acc_stderr,none","arc_easy_acc,none","arc_challenge_acc_stderr,none","piqa_acc,none","winogrande_acc,none","piqa_acc_norm,none","arc_challenge_acc_norm,none","arc_easy_acc_norm_stderr,none"
18b7cdb4e8a3072f74e81cb186786f0f,False,,0.5,0.5,False,,True,False,,False,wikitext2,float32,True,,,lm_eval,,,"['arc_challenge', 'arc_easy', 'winogrande', 'piqa']",False,False,False,0.1,False,False,False,,False,,,False,8,True,==SUPPRESS==,,64,stats,int,per_tensor,asym,float_scale,static,,,,False,200,0.005,False,0.01,0.9,0.05,False,,False,False,10,cosine,100,meta-llama/Llama-3.2-1B,False,128,800,True,1,False,False,False,False,False,True,fused_no_fx,[],had,True,True,False,,0.0001,0,2048,riemann_sgd,False,1,32,2.0,True,3,0.0,False,,128,stats,int,per_group,sym,float_scale,4246.107732772827,successful,1,0.11.1.dev108+ged46276c,2.6.0+rocm6.2.4,8.78091812133789,64.47612762451172,0.011557407210100257,0.012639407111926435,0.21160409556313994,0.009466688832475373,0.011627942981817168,0.30597643097643096,0.014037241309573645,0.30723905723905726,0.011935916358632857,0.5680087051142546,0.5232833464877664,0.5402611534276387,0.24914675767918087,0.00945582203642662
5c8c0e51fff99c75a5bee5379c0e61ec,False,,0.5,0.5,False,,True,False,,False,wikitext2,float32,True,,,lm_eval,,,"['arc_challenge', 'arc_easy', 'winogrande', 'piqa']",False,False,False,0.0,False,False,False,,False,,,False,8,True,==SUPPRESS==,,64,stats,int,per_tensor,asym,float_scale,static,,,,False,200,0.005,False,0.01,0.9,0.005,False,,False,False,10,cosine,100,meta-llama/Llama-3.2-1B,False,128,800,True,1,False,False,False,False,False,True,fused_no_fx,[],had,True,True,False,,0.0001,0,2048,riemann_adam,False,1,32,2.0,True,3,0.0,False,,128,stats,int,per_group,sym,float_scale,4130.629736661911,successful,1,0.11.1.dev108+ged46276c,2.6.0+rocm6.2.4,8.78091812133789,inf,0.011632896120570526,0.012610352663292673,0.23122866894197952,0.008725189261472274,0.011664055982032833,0.234006734006734,0.014051220692330346,0.23695286195286194,0.012320858834772281,0.5375408052230686,0.5067087608524072,0.5087051142546246,0.24744027303754265,0.008687500578023184
a4a27f67ab99f036b9e67e9b3562af2a,False,,0.5,0.5,False,,True,False,,False,wikitext2,float32,True,,,lm_eval,,,"['arc_challenge', 'arc_easy', 'winogrande', 'piqa']",False,False,False,0.0,False,False,False,,False,,,False,8,True,==SUPPRESS==,,64,stats,int,per_tensor,asym,float_scale,static,,,,False,200,0.005,False,0.01,0.9,0.1,False,,False,False,10,cosine,100,meta-llama/Llama-3.2-1B,False,128,800,True,1,False,False,False,False,False,True,fused_no_fx,[],had,True,True,False,,0.0001,0,2048,riemann_adam,False,1,32,2.0,True,3,0.0,False,,128,stats,int,per_group,sym,float_scale,3943.7027781009674,successful,1,0.11.1.dev108+ged46276c,2.6.0+rocm6.2.4,8.78091812133789,inf,0.01164854526242902,0.012753013241244532,0.23037542662116042,0.008719840797175766,0.011664988455853313,0.24116161616161616,0.014048804199859322,0.23653198653198654,0.01230492841874761,0.5272034820457019,0.48855564325177586,0.5059847660500544,0.25597269624573377,0.00877802737825802
d341e9ed5dbdda6da062765b1bc1847e,False,,0.5,0.5,False,,True,False,,False,wikitext2,float32,True,,,lm_eval,,,"['arc_challenge', 'arc_easy', 'winogrande', 'piqa']",False,False,False,1.0,False,False,False,,False,,,False,8,True,==SUPPRESS==,,64,stats,int,per_tensor,asym,float_scale,static,,,,False,200,0.005,False,0.01,0.9,0.1,False,,False,False,10,cosine,100,meta-llama/Llama-3.2-1B,False,128,800,True,1,False,False,False,False,False,True,fused_no_fx,[],had,True,True,False,,0.0001,0,2048,riemann_adam,False,1,32,2.0,True,3,0.0,False,,128,stats,int,per_group,sym,float_scale,4046.7104551792145,successful,1,0.11.1.dev108+ged46276c,2.6.0+rocm6.2.4,8.78091812133789,inf,0.011649229994347384,0.012955065963710691,0.23037542662116042,0.009062210626971844,0.011665651503000729,0.2622053872053872,0.014052446290529015,0.26557239057239057,0.012304928418747611,0.5266594124047879,0.4988161010260458,0.5027203482045702,0.2687713310580205,0.009025197991724828
6f685518539b76702a4a3dd8180260d9,False,,0.5,0.5,False,,True,False,,False,wikitext2,float32,True,,,lm_eval,,,"['arc_challenge', 'arc_easy', 'winogrande', 'piqa']",False,False,False,0.0,False,False,False,,False,,,False,8,True,==SUPPRESS==,,64,stats,int,per_tensor,asym,float_scale,static,,,,False,200,0.005,False,0.01,0.9,0.02,False,,False,False,10,cosine,100,meta-llama/Llama-3.2-1B,False,128,800,True,1,False,False,False,False,False,True,fused_no_fx,[],had,True,True,False,,0.0001,0,2048,riemann_adam,False,1,32,2.0,True,3,0.0,False,,128,stats,int,per_group,sym,float_scale,4028.4633123874664,successful,1,0.11.1.dev108+ged46276c,2.6.0+rocm6.2.4,8.78091812133789,inf,0.01163750099381585,0.01305716965576184,0.2226962457337884,0.008905088235948778,0.011664470424044972,0.24242424242424243,0.014051745961790516,0.2516835016835017,0.012158314774829931,0.5348204570184983,0.505130228887135,0.5076169749727966,0.27559726962457337,0.008793651516485089
0c9befc5eab00883a801c5d80e23028d,False,,0.5,0.5,False,,True,False,,False,wikitext2,float32,True,,,lm_eval,,,"['arc_challenge', 'arc_easy', 'winogrande', 'piqa']",False,False,False,1.0,False,False,False,,False,,,False,8,True,==SUPPRESS==,,64,stats,int,per_tensor,asym,float_scale,static,,,,False,200,0.005,False,0.01,0.9,0.02,False,,False,False,10,cosine,100,meta-llama/Llama-3.2-1B,False,128,800,True,1,False,False,False,False,False,True,fused_no_fx,[],had,True,True,False,,0.0001,0,2048,riemann_adam,False,1,32,2.0,True,3,0.0,False,,128,stats,int,per_group,sym,float_scale,4062.1401937007904,successful,1,0.11.1.dev108+ged46276c,2.6.0+rocm6.2.4,8.78091812133789,inf,0.01166217008491689,0.012739038695202109,0.20477815699658702,0.008968394768971993,0.01166277802645167,0.2521043771043771,0.014052481306049516,0.25715488215488214,0.011792544338513398,0.5125136017410229,0.4996053670086819,0.4885745375408052,0.2551194539249147,0.00891002416321818
0ad34430ad248ad1746eaee1f78049ea,False,,0.5,0.5,False,,True,False,,False,wikitext2,float32,True,,,lm_eval,,,"['arc_challenge', 'arc_easy', 'winogrande', 'piqa']",False,False,False,0.1,False,False,False,,False,,,False,8,True,==SUPPRESS==,,64,stats,int,per_tensor,asym,float_scale,static,,,,False,200,0.005,False,0.01,0.9,0.1,False,,False,False,10,cosine,100,meta-llama/Llama-3.2-1B,False,128,800,True,1,False,False,False,False,False,True,fused_no_fx,[],had,True,True,False,,0.0001,0,2048,riemann_adam,False,1,32,2.0,True,3,0.0,False,,128,stats,int,per_group,sym,float_scale,3962.2278871536255,successful,1,0.11.1.dev108+ged46276c,2.6.0+rocm6.2.4,8.78091812133789,inf,0.011664470424044976,0.012566273985131358,0.20136518771331058,0.009094042554994857,0.01166538214464238,0.27441077441077444,0.014046492383275835,0.26851851851851855,0.011718927477444265,0.5076169749727966,0.5146014206787688,0.4956474428726877,0.24488054607508533,0.009156177122244535
3a9bb99d18fd539901d84d5eed685ccc,False,,0.5,0.5,False,,True,False,,False,wikitext2,float32,True,,,lm_eval,,,"['arc_challenge', 'arc_easy', 'winogrande', 'piqa']",False,False,False,0.0,False,False,False,,False,,,False,8,True,==SUPPRESS==,,64,stats,int,per_tensor,asym,float_scale,static,,,,False,200,0.005,False,0.01,0.9,0.1,False,,False,False,10,cosine,100,meta-llama/Llama-3.2-1B,False,128,800,True,1,False,False,False,False,False,True,fused_no_fx,[],had,True,True,False,,0.0001,0,2048,riemann_sgd,False,1,32,2.0,True,3,0.0,False,,128,stats,int,per_group,sym,float_scale,4411.573105573654,successful,1,0.11.1.dev108+ged46276c,2.6.0+rocm6.2.4,8.78091812133789,105230776.0,0.01164784665606225,0.01272499994515775,0.20819112627986347,0.009025197991724843,0.0116654857447468,0.2596801346801347,0.014052271211616436,0.2622053872053872,0.011864866118448069,0.5277475516866159,0.4972375690607735,0.5038084874863983,0.25426621160409557,0.008996990428562217
b3f7bc4b21d96ac8c0eca38701de9a4e,False,,0.5,0.5,False,,True,False,,False,wikitext2,float32,True,,,lm_eval,,,"['arc_challenge', 'arc_easy', 'winogrande', 'piqa']",False,False,False,0.5,False,False,False,,False,,,False,8,True,==SUPPRESS==,,64,stats,int,per_tensor,asym,float_scale,static,,,,False,200,0.005,False,0.01,0.9,1.5,False,,False,False,10,cosine,100,meta-llama/Llama-3.2-1B,False,128,800,True,1,False,False,False,False,False,True,fused_no_fx,[],had,True,True,False,,0.0001,0,2048,,False,1,32,2.0,True,3,0.0,False,,128,stats,int,per_group,sym,float_scale,3990.2508385181427,successful,1,0.11.1.dev108+ged46276c,2.6.0+rocm6.2.4,8.78091812133789,13.209291458129883,0.011204064809088516,0.013406741767847632,0.2619453924914676,0.010147858603835136,0.01128131833289775,0.4065656565656566,0.013957584079108996,0.42634680134680136,0.012849054826858115,0.6392818280739935,0.5580110497237569,0.6273122959738846,0.30119453924914674,0.010079056419223542
aab5c33efdd3da7f8981629de0254525,False,,0.5,0.5,False,,True,False,,False,wikitext2,float32,True,,,lm_eval,,,"['arc_challenge', 'arc_easy', 'winogrande', 'piqa']",False,False,False,0.9,False,False,False,,False,,,False,8,True,==SUPPRESS==,,64,stats,int,per_tensor,asym,float_scale,static,,,,False,200,0.005,False,0.01,0.9,0.05,False,,False,False,10,cosine,100,meta-llama/Llama-3.2-1B,False,128,800,True,1,False,False,False,False,False,True,fused_no_fx,[],had,True,True,False,,0.0001,0,2048,riemann_sgd,False,1,32,2.0,True,3,0.0,False,,128,stats,int,per_group,sym,float_scale,3991.0316548347473,successful,1,0.11.1.dev108+ged46276c,2.6.0+rocm6.2.4,8.78091812133789,13.281722068786621,0.011222279395304506,0.013329750293382316,0.25170648464163825,0.010130502164066333,0.01138052504658156,0.3930976430976431,0.014007765428365172,0.4208754208754209,0.012682496334042963,0.6365614798694232,0.5398579321231255,0.6099020674646355,0.295221843003413,0.010022540618945338
fba7212eee27e6c8f141086d77fa7d72,False,,0.5,0.5,False,,True,False,,False,wikitext2,float32,True,,,lm_eval,,,"['arc_challenge', 'arc_easy', 'winogrande', 'piqa']",False,False,False,1.0,False,False,False,,False,,,False,8,True,==SUPPRESS==,,64,stats,int,per_tensor,asym,float_scale,static,,,,False,200,0.005,False,0.01,0.9,0.1,False,,False,False,10,cosine,100,meta-llama/Llama-3.2-1B,False,128,800,True,1,False,False,False,False,False,True,fused_no_fx,[],had,True,True,False,,0.0001,0,2048,riemann_sgd,False,1,32,2.0,True,3,0.0,False,,128,stats,int,per_group,sym,float_scale,4148.624823331833,successful,1,0.11.1.dev108+ged46276c,2.6.0+rocm6.2.4,8.78091812133789,12.917497634887695,0.01120037517666747,0.013226719056266129,0.25426621160409557,0.010142653687480423,0.011354179751257073,0.3939393939393939,0.013998453610924319,0.4246632996632997,0.012724999945157746,0.6398258977149075,0.5438042620363063,0.6147986942328618,0.28754266211604096,0.010026305355981804
